"inc0"	"inc2500"	"inc5000"	"inc7500"	"inc10000"	"inc12500"	"inc15000"	"inc17500"	"inc20000"	"inc22500"	"inc25000"	"inc27500"	"inc30000"	"inc32500"	"inc35000"	"inc37500"	"inc40000"	"inc42500"	"inc45000"	"inc47500"	"inc50000"	"inc52500"	"inc55000"	"inc57500"	"inc60000"	"inc62500"	"inc65000"	"inc67500"	"inc70000"	"inc72500"	"inc75000"	"inc77500"	"inc80000"	"inc82500"	"inc85000"	"inc87500"	"inc90000"	"inc92500"	"inc95000"	"inc97500"	"inc100000"	"inc102500"	"inc105000"	"inc107500"	"inc110000"	"inc112500"	"inc115000"	"inc117500"	"inc120000"	"inc122500"	"inc125000"	"inc127500"	"inc130000"	"inc132500"	"inc135000"	"inc137500"	"inc140000"	"inc142500"	"inc145000"	"inc147500"	"inc150000"	"inc152500"	"inc155000"	"inc157500"	"inc160000"	"inc162500"	"inc165000"	"inc167500"	"inc170000"	"inc172500"	"inc175000"	"inc177500"	"inc180000"	"inc182500"	"inc185000"	"inc187500"	"inc190000"	"inc192500"	"inc195000"	"inc197500"	"inc200000"	"inc202500"	"inc205000"	"inc207500"	"inc210000"	"inc212500"	"inc215000"	"inc217500"	"inc220000"	"inc222500"	"inc225000"	"inc227500"	"inc230000"	"inc232500"	"inc235000"	"inc237500"	"inc240000"	"inc242500"	"inc245000"	"inc247500"	"inc250000"	"inc252500"	"inc255000"	"inc257500"	"inc260000"	"inc262500"	"inc265000"	"inc267500"	"inc270000"	"inc272500"	"inc275000"	"inc277500"	"inc280000"	"inc282500"	"inc285000"	"inc287500"	"inc290000"	"inc292500"	"inc295000"	"inc297500"	"inc300000"	"inc302500"	"inc305000"	"inc307500"	"inc310000"	"inc312500"	"inc315000"	"inc317500"	"inc320000"	"inc322500"	"inc325000"	"inc327500"	"inc330000"	"inc332500"	"inc335000"	"inc337500"	"inc340000"	"inc342500"	"inc345000"	"inc347500"	"inc350000"	"inc352500"	"inc355000"	"inc357500"	"inc360000"	"inc362500"	"inc365000"	"inc367500"	"inc370000"	"inc372500"	"inc375000"	"inc377500"	"inc380000"	"inc382500"	"inc385000"	"inc387500"	"inc390000"	"inc392500"	"inc395000"	"inc397500"	"inc400000"	"inc402500"	"inc405000"	"inc407500"	"inc410000"	"inc412500"	"inc415000"	"inc417500"	"inc420000"	"inc422500"	"inc425000"	"inc427500"	"inc430000"	"inc432500"	"inc435000"	"inc437500"	"inc440000"	"inc442500"	"inc445000"	"inc447500"	"inc450000"	"inc452500"	"inc455000"	"inc457500"	"inc460000"	"inc462500"	"inc465000"	"inc467500"	"inc470000"	"inc472500"	"inc475000"	"inc477500"	"inc480000"	"inc482500"	"inc485000"	"inc487500"	"inc490000"	"inc492500"	"inc495000"	"inc497500"	"inc500000"	"state"	"grp"
0	0	23	89	212	349	505	665	835	1005	1184	1365	1555	1745	1935	2125	2317	2514	2712	2909	3107	3308	3515	3721	3927	4133	4340	4546	4752	4958	5165	5371	5577	5783	5990	6196	6402	6608	6815	7021	7227	7433	7640	7846	8052	8258	8465	8671	8877	9083	9290	9496	9702	9908	10115	10321	10527	10733	10940	11146	11352	11558	11765	11971	12177	12383	12590	12796	13002	13208	13415	13621	13827	14033	14240	14446	14652	14858	15065	15271	15477	15683	15890	16096	16302	16508	16715	16921	17127	17333	17540	17746	17952	18158	18365	18571	18777	18983	19190	19396	19602	19808	20015	20221	20427	20633	20840	21046	21252	21458	21665	21871	22077	22283	22490	22696	22902	23108	23315	23521	23727	23933	24140	24346	24552	24758	24965	25171	25377	25583	25790	25996	26202	26408	26615	26821	27027	27233	27440	27646	27852	28058	28265	28471	28677	28883	29090	29296	29502	29708	29915	30121	30327	30533	30740	30946	31152	31358	31565	31771	31977	32183	32390	32596	32802	33008	33215	33421	33627	33833	34040	34246	34452	34658	34865	35071	35277	35483	35690	35896	36102	36308	36515	36721	36927	37133	37340	37546	37752	37958	38165	38371	38577	38783	38990	39196	39402	39608	39815	40021	40227	"HI"	"sgl0"
0	0	0	0	0	46	147	287	463	644	829	1014	1199	1384	1569	1754	1939	2124	2309	2494	2679	2864	3049	3234	3419	3604	3789	3974	4159	4344	4529	4714	4899	5084	5269	5454	5639	5824	6009	6194	6379	6564	6749	6934	7119	7304	7489	7674	7859	8044	8229	8414	8599	8784	8969	9154	9339	9524	9709	9894	10079	10264	10449	10634	10819	11004	11189	11374	11559	11744	11929	12114	12299	12484	12669	12854	13039	13224	13409	13594	13779	13964	14149	14334	14519	14704	14889	15074	15259	15444	15629	15814	15999	16184	16369	16554	16739	16924	17109	17294	17479	17664	17849	18034	18219	18404	18589	18774	18959	19144	19329	19514	19699	19884	20069	20254	20439	20624	20809	20994	21179	21364	21549	21734	21919	22104	22289	22474	22659	22844	23029	23214	23399	23584	23769	23954	24139	24324	24509	24694	24879	25064	25249	25434	25619	25804	25989	26174	26359	26544	26729	26914	27099	27284	27469	27654	27839	28024	28209	28394	28579	28764	28949	29134	29319	29504	29689	29874	30059	30244	30429	30614	30799	30984	31169	31354	31539	31724	31909	32094	32279	32464	32649	32834	33019	33204	33389	33574	33759	33944	34129	34314	34499	34684	34869	35054	35239	35424	35609	35794	35979	"ID"	"sgl0"
0	0	0	45	138	232	326	420	513	607	701	795	888	982	1076	1170	1263	1357	1451	1545	1638	1732	1826	1920	2013	2107	2201	2295	2388	2482	2576	2670	2763	2857	2951	3045	3138	3232	3326	3420	3513	3607	3701	3795	3888	3982	4076	4170	4263	4357	4451	4545	4638	4732	4826	4920	5013	5107	5201	5295	5388	5482	5576	5670	5763	5857	5951	6045	6138	6232	6326	6420	6513	6607	6701	6795	6888	6982	7076	7170	7263	7357	7451	7545	7638	7732	7826	7920	8013	8107	8201	8295	8388	8482	8576	8670	8763	8857	8951	9045	9138	9232	9326	9420	9513	9607	9701	9795	9888	9982	10076	10170	10263	10357	10451	10545	10638	10732	10826	10920	11013	11107	11201	11295	11388	11482	11576	11670	11763	11857	11951	12045	12138	12232	12326	12420	12513	12607	12701	12795	12888	12982	13076	13170	13263	13357	13451	13545	13638	13732	13826	13920	14013	14107	14201	14295	14388	14482	14576	14670	14763	14857	14951	15045	15138	15232	15326	15420	15513	15607	15701	15795	15888	15982	16076	16170	16263	16357	16451	16545	16638	16732	16826	16920	17013	17107	17201	17295	17388	17482	17576	17670	17763	17857	17951	18045	18138	18232	18326	18420	18513	"IL"	"sgl0"
0	0	0	38	119	200	281	361	442	523	604	684	765	846	927	1007	1088	1169	1250	1330	1411	1492	1573	1653	1734	1815	1896	1976	2057	2138	2219	2299	2380	2461	2542	2622	2703	2784	2865	2945	3026	3107	3188	3268	3349	3430	3511	3591	3672	3753	3834	3914	3995	4076	4157	4237	4318	4399	4480	4560	4641	4722	4803	4883	4964	5045	5126	5206	5287	5368	5449	5529	5610	5691	5772	5852	5933	6014	6095	6175	6256	6337	6418	6498	6579	6660	6741	6821	6902	6983	7064	7144	7225	7306	7387	7467	7548	7629	7710	7790	7871	7952	8033	8113	8194	8275	8356	8436	8517	8598	8679	8759	8840	8921	9002	9082	9163	9244	9325	9405	9486	9567	9648	9728	9809	9890	9971	10051	10132	10213	10294	10374	10455	10536	10617	10697	10778	10859	10940	11020	11101	11182	11263	11343	11424	11505	11586	11666	11747	11828	11909	11989	12070	12151	12232	12312	12393	12474	12555	12635	12716	12797	12878	12958	13039	13120	13201	13281	13362	13443	13524	13604	13685	13766	13847	13927	14008	14089	14170	14250	14331	14412	14493	14573	14654	14735	14816	14896	14977	15058	15139	15219	15300	15381	15462	15542	15623	15704	15785	15865	15946	"IN"	"sgl0"
0	0	0	32	117	218	319	423	553	683	813	943	1079	1217	1355	1493	1637	1782	1919	2047	2174	2302	2429	2561	2709	2858	3006	3155	3303	3452	3600	3749	3897	4046	4194	4343	4506	4674	4843	5011	5173	5334	5496	5658	5819	5981	6143	6304	6466	6627	6789	6951	7112	7274	7436	7597	7759	7921	8082	8244	8405	8567	8729	8890	9052	9214	9375	9537	9699	9860	10022	10184	10345	10507	10668	10830	10992	11153	11315	11472	11622	11773	11923	12074	12224	12374	12525	12675	12826	12976	13126	13277	13427	13578	13728	13879	14029	14179	14330	14480	14631	14781	14931	15082	15232	15383	15533	15683	15834	15984	16135	16285	16436	16586	16736	16887	17037	17188	17338	17488	17639	17789	17940	18090	18241	18391	18541	18692	18842	18993	19143	19293	19444	19594	19745	19895	20046	20196	20346	20497	20647	20798	20948	21098	21249	21399	21550	21700	21851	22001	22151	22302	22452	22603	22753	22903	23054	23204	23355	23505	23655	23806	23956	24107	24257	24408	24558	24708	24858	24951	25097	25243	25388	25534	25680	25826	25972	26118	26264	26410	26556	26702	26848	26994	27140	27285	27431	27577	27723	27869	28015	28161	28307	28453	28599	28745	28891	29037	29182	29328	29474	"IA"	"sgl0"
0	0	0	60	128	195	263	330	398	508	623	738	853	968	1083	1198	1313	1428	1543	1658	1773	1888	2003	2118	2233	2348	2463	2578	2693	2808	2923	3038	3153	3268	3383	3498	3613	3728	3843	3958	4073	4188	4303	4418	4533	4648	4763	4878	4993	5108	5223	5338	5453	5568	5683	5798	5913	6028	6143	6258	6373	6488	6603	6718	6833	6948	7063	7178	7293	7408	7523	7638	7753	7868	7983	8098	8213	8328	8443	8558	8673	8788	8903	9018	9133	9248	9363	9478	9593	9708	9823	9938	10053	10168	10283	10398	10513	10628	10743	10858	10973	11088	11203	11318	11433	11548	11663	11778	11893	12008	12123	12238	12353	12468	12583	12698	12813	12928	13043	13158	13273	13388	13503	13618	13733	13848	13963	14078	14193	14308	14423	14538	14653	14768	14883	14998	15113	15228	15343	15458	15573	15688	15803	15918	16033	16148	16263	16378	16493	16608	16723	16838	16953	17068	17183	17298	17413	17528	17643	17758	17873	17988	18103	18218	18333	18448	18563	18678	18793	18908	19023	19138	19253	19368	19483	19598	19713	19828	19943	20058	20173	20288	20403	20518	20633	20748	20863	20978	21093	21208	21323	21438	21553	21668	21783	21898	22013	22128	22243	22358	22473	"KS"	"sgl0"
0	0	40	122	247	388	533	678	823	968	1113	1258	1403	1548	1693	1838	1983	2128	2273	2418	2563	2708	2853	2998	3143	3288	3433	3578	3723	3868	4013	4158	4308	4458	4608	4758	4908	5058	5208	5358	5508	5658	5808	5958	6108	6258	6408	6558	6708	6858	7008	7158	7308	7458	7608	7758	7908	8058	8208	8358	8508	8658	8808	8958	9108	9258	9408	9558	9708	9858	10008	10158	10308	10458	10608	10758	10908	11058	11208	11358	11508	11658	11808	11958	12108	12258	12408	12558	12708	12858	13008	13158	13308	13458	13608	13758	13908	14058	14208	14358	14508	14658	14808	14958	15108	15258	15408	15558	15708	15858	16008	16158	16308	16458	16608	16758	16908	17058	17208	17358	17508	17658	17808	17958	18108	18258	18408	18558	18708	18858	19008	19158	19308	19458	19608	19758	19908	20058	20208	20358	20508	20658	20808	20958	21108	21258	21408	21558	21708	21858	22008	22158	22308	22458	22608	22758	22908	23058	23208	23358	23508	23658	23808	23958	24108	24258	24408	24558	24708	24858	25008	25158	25308	25458	25608	25758	25908	26058	26208	26358	26508	26658	26808	26958	27108	27258	27408	27558	27708	27858	28008	28158	28308	28458	28608	28758	28908	29058	29208	29358	29508	"KY"	"sgl0"
0	0	0	0	0	0	0	12	55	97	140	182	225	285	370	455	540	625	706	781	856	931	1006	1081	1156	1231	1306	1381	1456	1531	1606	1681	1759	1871	1984	2096	2209	2321	2434	2546	2654	2762	2870	2978	3086	3194	3302	3410	3518	3626	3734	3842	3950	4058	4166	4274	4382	4490	4598	4706	4814	4922	5030	5138	5246	5354	5462	5570	5678	5786	5894	6002	6110	6218	6326	6434	6542	6650	6758	6863	6964	7064	7165	7265	7366	7466	7567	7667	7768	7868	7969	8069	8170	8270	8371	8471	8572	8672	8773	8873	8974	9074	9175	9275	9376	9476	9577	9677	9778	9878	9979	10079	10180	10280	10381	10481	10582	10682	10783	10883	10984	11084	11185	11285	11386	11486	11587	11687	11788	11888	11989	12089	12190	12290	12391	12491	12592	12692	12793	12893	12994	13094	13195	13295	13396	13496	13597	13697	13798	13898	13999	14099	14200	14300	14401	14501	14602	14702	14803	14903	15004	15104	15205	15305	15406	15506	15607	15707	15807	15869	15966	16064	16161	16259	16356	16454	16551	16649	16746	16844	16941	17039	17136	17234	17331	17429	17526	17624	17721	17819	17916	18014	18111	18209	18306	18404	18501	18599	18696	18794	18891	"LA"	"sgl0"
0	0	0	0	0	0	0	107	252	397	542	687	832	977	1122	1274	1443	1612	1781	1949	2118	2287	2463	2642	2821	2999	3178	3357	3536	3714	3893	4072	4251	4429	4608	4787	4966	5144	5323	5502	5681	5859	6038	6217	6396	6574	6753	6932	7111	7289	7468	7647	7826	8004	8183	8362	8541	8719	8898	9077	9256	9434	9613	9792	9971	10149	10328	10507	10686	10864	11043	11222	11401	11579	11758	11937	12116	12294	12473	12652	12831	13009	13188	13367	13546	13724	13903	14082	14261	14439	14618	14797	14976	15154	15333	15512	15691	15869	16048	16227	16406	16584	16763	16942	17121	17299	17478	17657	17836	18014	18193	18372	18551	18729	18908	19087	19266	19444	19623	19802	19981	20159	20338	20517	20696	20874	21053	21232	21411	21589	21768	21947	22126	22304	22483	22662	22841	23019	23198	23377	23556	23734	23913	24092	24271	24449	24628	24807	24986	25164	25343	25522	25701	25879	26058	26237	26416	26594	26773	26952	27131	27309	27488	27667	27846	28024	28203	28382	28561	28739	28918	29097	29276	29454	29633	29812	29991	30169	30348	30527	30706	30884	31063	31242	31421	31599	31778	31957	32136	32314	32493	32672	32851	33029	33208	33387	33566	33744	33923	34102	34281	"ME"	"sgl0"
0	70	185	303	422	541	565	683	802	921	1040	1158	1277	1396	1515	1633	1752	1871	1990	2108	2227	2346	2465	2583	2702	2821	2940	3058	3177	3296	3415	3533	3652	3771	3890	4008	4127	4246	4365	4483	4602	4722	4847	4972	5097	5222	5347	5472	5597	5722	5847	5973	6105	6236	6367	6498	6630	6761	6892	7023	7155	7287	7425	7562	7700	7837	7975	8112	8250	8387	8525	8662	8800	8937	9075	9212	9350	9487	9625	9762	9900	10037	10175	10312	10450	10587	10725	10862	11000	11137	11275	11412	11550	11687	11825	11962	12100	12237	12375	12512	12650	12788	12932	13076	13220	13363	13507	13651	13795	13938	14082	14226	14370	14513	14657	14801	14945	15088	15232	15376	15520	15663	15807	15951	16095	16238	16382	16526	16670	16813	16957	17101	17245	17388	17532	17676	17820	17963	18107	18251	18395	18538	18682	18826	18970	19113	19257	19401	19545	19688	19832	19976	20120	20263	20407	20551	20695	20838	20982	21126	21270	21413	21557	21701	21845	21988	22132	22276	22420	22563	22707	22851	22995	23138	23282	23426	23570	23713	23857	24001	24145	24288	24432	24576	24720	24863	25007	25151	25295	25438	25582	25726	25870	26013	26157	26301	26445	26588	26732	26876	27020	"MD"	"sgl0"
0	0	30	158	285	413	540	668	795	923	1050	1178	1305	1433	1560	1688	1815	1943	2070	2198	2325	2453	2580	2708	2835	2963	3090	3218	3345	3473	3600	3728	3855	3983	4110	4238	4365	4493	4620	4748	4875	5003	5130	5258	5385	5513	5640	5768	5895	6023	6150	6278	6405	6533	6660	6788	6915	7043	7170	7298	7425	7553	7680	7808	7935	8063	8190	8318	8445	8573	8700	8828	8955	9083	9210	9338	9465	9593	9720	9848	9975	10103	10230	10358	10485	10613	10740	10868	10995	11123	11250	11378	11505	11633	11760	11888	12015	12143	12270	12398	12525	12653	12780	12908	13035	13163	13290	13418	13545	13673	13800	13928	14055	14183	14310	14438	14565	14693	14820	14948	15075	15203	15330	15458	15585	15713	15840	15968	16095	16223	16350	16478	16605	16733	16860	16988	17115	17243	17370	17498	17625	17753	17880	18008	18135	18263	18390	18518	18645	18773	18900	19028	19155	19283	19410	19538	19665	19793	19920	20048	20175	20303	20430	20558	20685	20813	20940	21068	21195	21323	21450	21578	21705	21833	21960	22088	22215	22343	22470	22598	22725	22853	22980	23108	23235	23363	23490	23618	23745	23873	24000	24128	24255	24383	24510	24638	24765	24893	25020	25148	25275	"MA"	"sgl0"
0	0	42	148	255	361	467	573	680	786	892	998	1105	1211	1317	1423	1530	1636	1742	1848	1955	2061	2167	2273	2380	2486	2592	2698	2805	2911	3017	3123	3230	3336	3442	3548	3655	3761	3867	3973	4080	4186	4292	4398	4505	4611	4717	4823	4930	5036	5142	5248	5355	5461	5567	5673	5780	5886	5992	6098	6205	6311	6417	6523	6630	6736	6842	6948	7055	7161	7267	7373	7480	7586	7692	7798	7905	8011	8117	8223	8330	8436	8542	8648	8755	8861	8967	9073	9180	9286	9392	9498	9605	9711	9817	9923	10030	10136	10242	10348	10455	10561	10667	10773	10880	10986	11092	11198	11305	11411	11517	11623	11730	11836	11942	12048	12155	12261	12367	12473	12580	12686	12792	12898	13005	13111	13217	13323	13430	13536	13642	13748	13855	13961	14067	14173	14280	14386	14492	14598	14705	14811	14917	15023	15130	15236	15342	15448	15555	15661	15767	15873	15980	16086	16192	16298	16405	16511	16617	16723	16830	16936	17042	17148	17255	17361	17467	17573	17680	17786	17892	17998	18105	18211	18317	18423	18530	18636	18742	18848	18955	19061	19167	19273	19380	19486	19592	19698	19805	19911	20017	20123	20230	20336	20442	20548	20655	20761	20867	20973	21080	"MI"	"sgl0"
0	0	0	0	0	117	251	385	518	652	786	920	1053	1187	1321	1489	1665	1842	2018	2194	2370	2547	2723	2899	3075	3252	3428	3604	3780	3957	4133	4309	4485	4662	4838	5014	5190	5367	5558	5755	5951	6147	6343	6540	6736	6932	7128	7325	7521	7717	7913	8110	8306	8502	8698	8895	9091	9287	9483	9680	9876	10072	10268	10465	10661	10857	11053	11281	11527	11773	12019	12266	12512	12758	13004	13251	13497	13743	13989	14236	14482	14728	14974	15221	15467	15713	15959	16206	16452	16698	16944	17191	17437	17683	17929	18176	18422	18668	18914	19161	19407	19653	19899	20146	20392	20638	20884	21131	21377	21623	21869	22116	22362	22608	22854	23101	23347	23593	23839	24086	24332	24578	24824	25071	25317	25563	25809	26056	26302	26548	26794	27041	27287	27533	27779	28026	28272	28518	28764	29011	29257	29503	29749	29996	30242	30488	30734	30981	31227	31473	31719	31966	32212	32458	32704	32951	33197	33443	33689	33936	34182	34428	34674	34921	35167	35413	35659	35906	36152	36398	36644	36891	37137	37383	37629	37876	38122	38368	38614	38861	39107	39353	39599	39846	40092	40338	40584	40831	41077	41323	41569	41816	42062	42308	42554	42801	43047	43293	43539	43786	44032	"MN"	"sgl0"
0	0	0	0	51	126	218	318	435	560	685	810	935	1060	1185	1310	1435	1560	1685	1810	1935	2060	2185	2310	2435	2560	2685	2810	2935	3060	3185	3310	3435	3560	3685	3810	3935	4060	4185	4310	4435	4560	4685	4810	4935	5060	5185	5310	5435	5560	5685	5810	5935	6060	6185	6310	6435	6560	6685	6810	6935	7060	7185	7310	7435	7560	7685	7810	7935	8060	8185	8310	8435	8560	8685	8810	8935	9060	9185	9310	9435	9560	9685	9810	9935	10060	10185	10310	10435	10560	10685	10810	10935	11060	11185	11310	11435	11560	11685	11810	11935	12060	12185	12310	12435	12560	12685	12810	12935	13060	13185	13310	13435	13560	13685	13810	13935	14060	14185	14310	14435	14560	14685	14810	14935	15060	15185	15310	15435	15560	15685	15810	15935	16060	16185	16310	16435	16560	16685	16810	16935	17060	17185	17310	17435	17560	17685	17810	17935	18060	18185	18310	18435	18560	18685	18810	18935	19060	19185	19310	19435	19560	19685	19810	19935	20060	20185	20310	20435	20560	20685	20810	20935	21060	21185	21310	21435	21560	21685	21810	21935	22060	22185	22310	22435	22560	22685	22810	22935	23060	23185	23310	23435	23560	23685	23810	23935	24060	24185	24310	24435	"MS"	"sgl0"
0	0	0	0	27	93	192	321	471	621	771	921	1071	1221	1371	1521	1671	1821	1971	2121	2271	2421	2571	2721	2871	3021	3171	3321	3471	3621	3771	3921	4071	4221	4371	4521	4671	4821	4971	5121	5271	5421	5571	5721	5871	6021	6171	6321	6471	6621	6771	6921	7071	7221	7371	7521	7671	7821	7971	8121	8271	8421	8571	8721	8871	9021	9171	9321	9471	9621	9771	9921	10071	10221	10371	10521	10671	10821	10971	11121	11271	11421	11571	11721	11871	12021	12171	12321	12471	12621	12771	12921	13071	13221	13371	13521	13671	13821	13971	14121	14271	14421	14571	14721	14871	15021	15171	15321	15471	15621	15771	15921	16071	16221	16371	16521	16671	16821	16971	17121	17271	17421	17571	17721	17871	18021	18171	18321	18471	18621	18771	18921	19071	19221	19371	19521	19671	19821	19971	20121	20271	20421	20571	20721	20871	21021	21171	21321	21471	21621	21771	21921	22071	22221	22371	22521	22671	22821	22971	23121	23271	23421	23571	23721	23871	24021	24171	24321	24471	24621	24771	24921	25071	25221	25371	25521	25671	25821	25971	26121	26271	26421	26571	26721	26871	27021	27171	27321	27471	27621	27771	27921	28071	28221	28371	28521	28671	28821	28971	29121	29271	"MO"	"sgl0"
0	5	32	83	148	217	293	376	466	571	707	853	1000	1147	1293	1440	1587	1733	1873	2002	2131	2261	2390	2519	2649	2778	2908	3037	3166	3296	3425	3554	3684	3813	3943	4072	4201	4331	4460	4589	4714	4838	4962	5086	5210	5335	5459	5583	5707	5831	5956	6080	6204	6328	6452	6577	6701	6825	6949	7073	7198	7322	7446	7570	7694	7819	7943	8067	8191	8315	8440	8564	8688	8812	8936	9061	9185	9309	9433	9554	9669	9785	9900	10016	10132	10247	10363	10478	10594	10709	10825	10941	11056	11172	11287	11403	11519	11634	11750	11865	11981	12096	12212	12328	12443	12559	12674	12790	12905	13021	13137	13252	13368	13483	13599	13714	13830	13946	14061	14177	14292	14408	14523	14639	14755	14870	14986	15101	15217	15332	15448	15564	15679	15795	15910	16026	16142	16257	16373	16488	16604	16719	16835	16951	17066	17182	17297	17413	17528	17644	17760	17875	17991	18106	18222	18337	18453	18569	18684	18800	18915	19031	19146	19262	19378	19493	19609	19724	19839	19911	20023	20135	20247	20359	20471	20583	20695	20808	20920	21032	21144	21256	21368	21480	21592	21705	21817	21929	22041	22153	22265	22377	22489	22602	22714	22826	22938	23050	23162	23274	23386	"MT"	"sgl0"
0	0	0	0	0	54	142	229	317	405	498	623	748	873	999	1153	1324	1495	1666	1837	2008	2179	2350	2521	2692	2863	3034	3205	3376	3547	3718	3889	4060	4231	4402	4573	4744	4915	5086	5257	5428	5599	5770	5941	6112	6283	6454	6625	6796	6967	7138	7309	7480	7651	7822	7993	8164	8335	8506	8677	8848	9019	9190	9361	9532	9703	9874	10045	10216	10387	10558	10729	10900	11071	11242	11413	11584	11755	11926	12097	12268	12439	12610	12781	12952	13123	13294	13465	13636	13807	13978	14149	14320	14491	14662	14833	15004	15175	15346	15517	15688	15859	16030	16201	16372	16543	16714	16885	17056	17227	17398	17569	17740	17911	18082	18253	18424	18595	18766	18937	19108	19279	19450	19621	19792	19963	20134	20305	20476	20647	20818	20989	21160	21331	21502	21673	21844	22015	22186	22357	22528	22699	22870	23041	23212	23383	23554	23725	23896	24067	24238	24409	24580	24751	24922	25093	25264	25435	25606	25777	25948	26119	26290	26461	26632	26803	26974	27145	27316	27487	27658	27829	28000	28171	28342	28513	28684	28855	29026	29197	29368	29539	29710	29881	30052	30223	30394	30565	30736	30907	31078	31249	31420	31591	31762	31933	32104	32275	32446	32617	32788	"NE"	"sgl0"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"NV"	"sgl0"
0	5	130	255	380	505	630	755	880	1005	1130	1255	1380	1505	1630	1755	1880	2005	2130	2255	2380	2505	2630	2755	2880	3005	3130	3255	3380	3505	3630	3755	3880	4005	4130	4255	4380	4505	4630	4755	4880	5005	5130	5255	5380	5505	5630	5755	5880	6005	6130	6255	6380	6505	6630	6755	6880	7005	7130	7255	7380	7505	7630	7755	7880	8005	8130	8255	8380	8505	8630	8755	8880	9005	9130	9255	9380	9505	9630	9755	9880	10005	10130	10255	10380	10505	10630	10755	10880	11005	11130	11255	11380	11505	11630	11755	11880	12005	12130	12255	12380	12505	12630	12755	12880	13005	13130	13255	13380	13505	13630	13755	13880	14005	14130	14255	14380	14505	14630	14755	14880	15005	15130	15255	15380	15505	15630	15755	15880	16005	16130	16255	16380	16505	16630	16755	16880	17005	17130	17255	17380	17505	17630	17755	17880	18005	18130	18255	18380	18505	18630	18755	18880	19005	19130	19255	19380	19505	19630	19755	19880	20005	20130	20255	20380	20505	20630	20755	20880	21005	21130	21255	21380	21505	21630	21755	21880	22005	22130	22255	22380	22505	22630	22755	22880	23005	23130	23255	23380	23505	23630	23755	23880	24005	24130	24255	24380	24505	24630	24755	24880	"NH"	"sgl0"
0	20	55	90	125	160	195	230	266	306	349	393	437	481	525	595	682	800	938	1076	1214	1352	1491	1629	1767	1905	2043	2181	2319	2457	2596	2746	2906	3065	3224	3383	3543	3702	3861	4020	4180	4339	4498	4657	4817	4976	5135	5294	5454	5613	5772	5931	6091	6250	6409	6568	6728	6887	7046	7205	7365	7524	7683	7842	8002	8161	8320	8479	8639	8798	8957	9116	9276	9435	9594	9753	9913	10072	10231	10390	10550	10709	10868	11027	11187	11346	11505	11664	11824	11983	12142	12301	12461	12620	12779	12938	13098	13257	13416	13575	13735	13894	14053	14212	14372	14531	14690	14849	15009	15168	15327	15486	15646	15805	15964	16123	16283	16442	16601	16760	16920	17079	17238	17397	17557	17716	17875	18034	18194	18353	18512	18671	18831	18990	19149	19308	19468	19627	19786	19945	20105	20264	20423	20582	20742	20901	21060	21219	21379	21538	21697	21856	22016	22175	22334	22493	22653	22812	22971	23130	23290	23449	23608	23767	23927	24086	24245	24404	24564	24723	24882	25041	25201	25360	25519	25678	25838	25997	26156	26315	26475	26634	26793	26952	27112	27271	27430	27589	27749	27908	28067	28226	28386	28545	28704	28863	29023	29182	29341	29500	29660	"NJ"	"sgl0"
0	0	0	0	0	0	37	79	147	227	325	443	563	685	808	930	1053	1175	1298	1543	1665	1788	1910	2033	2155	2278	2400	2523	2645	2768	2890	3013	3135	3258	3380	3503	3625	3748	3870	3993	4115	4238	4360	4483	4605	4728	4850	4973	5095	5218	5340	5463	5585	5708	5830	5953	6075	6198	6320	6443	6565	6688	6810	6933	7055	7178	7300	7423	7545	7668	7790	7913	8035	8158	8280	8403	8525	8648	8770	8893	9015	9138	9260	9383	9505	9628	9750	9873	9995	10118	10240	10363	10485	10608	10730	10853	10975	11098	11220	11343	11465	11588	11710	11833	11955	12078	12200	12323	12445	12568	12690	12813	12935	13058	13180	13303	13425	13548	13670	13793	13915	14038	14160	14283	14405	14528	14650	14773	14895	15018	15140	15263	15385	15508	15630	15753	15875	15998	16120	16243	16365	16488	16610	16733	16855	16978	17100	17223	17345	17468	17590	17713	17835	17958	18080	18203	18325	18448	18570	18693	18815	18938	19060	19183	19305	19428	19550	19673	19795	19918	20040	20163	20285	20408	20530	20653	20775	20898	21020	21143	21265	21388	21510	21633	21755	21878	22000	22123	22245	22368	22490	22613	22735	22858	22980	23103	23225	23348	23470	23593	23715	"NM"	"sgl0"
